(('voiceless', 'glottal', 'oral', 'fricative'),)	ria	0.09090909090909091
(('voiceless', 'glottal', 'oral', 'fricative'), ('voiceless', 'glottal', 'oral', 'fricative'))	ngia	0.07692307692307693
(('voiceless', 'velar', 'oral', 'stop'),)	na	0.125
(('voiceless', 'velar', 'oral', 'stop'), ('voiceless', 'velar', 'oral', 'stop'))	na	0.14285714285714285
(('voiceless', 'velar', 'oral', 'stop'), ('voiced', 'dental-alveolar', 'oral', 'flap'))	tia	0.3
(('voiceless', 'velar', 'oral', 'stop'), ('voiced', 'dental-alveolar', 'oral', 'flap'), ('voiceless', 'velar', 'oral', 'stop'), ('voiced', 'dental-alveolar', 'oral', 'flap'))	tia	1.0
(('voiced', 'bilabial', 'nasal', 'stop'),)	tia	0.2857142857142857
(('voiced', 'bilabial', 'nasal', 'stop'), ('voiced', 'dental', 'nasal', 'stop'))	ngia	0.16666666666666666
(('voiced', 'bilabial', 'nasal', 'stop'),)	hia	0.14285714285714285
(('voiced', 'bilabial', 'nasal', 'stop'), ('voiced', 'bilabial', 'nasal', 'stop'))	tia	0.3333333333333333
(('voiceless', 'bilabial', 'oral', 'stop'), ('voiceless', 'dental', 'oral', 'stop'))	ria	0.2
(('voiceless', 'bilabial', 'oral', 'stop'),)	hia	0.07142857142857142
(('voiceless', 'bilabial', 'oral', 'stop'), ('voiceless', 'bilabial', 'oral', 'stop'))	hia	0.25
(('voiceless', 'bilabial', 'oral', 'stop'),)	ria	0.07142857142857142
(('voiceless', 'bilabial', 'oral', 'stop'), ('voiced', 'dental-alveolar', 'oral', 'flap'))	a	0.35294117647058826
(('voiced', 'dental-alveolar', 'oral', 'flap'),)	hia	0.16666666666666666
(('voiced', 'dental-alveolar', 'oral', 'flap'), ('voiceless', 'glottal', 'oral', 'fricative'))	na	0.2
(('voiced', 'dental-alveolar', 'oral', 'flap'),)	a	0.5
(('voiced', 'dental-alveolar', 'oral', 'flap'), ('voiceless', 'dental', 'oral', 'stop'), ('voiceless', 'velar', 'oral', 'stop'))	na	1.0
(('voiced', 'dental-alveolar', 'oral', 'flap'),)	ngia	0.08333333333333333
(('voiced', 'dental-alveolar', 'oral', 'flap'), ('voiceless', 'glottal', 'oral', 'fricative'))	ina	0.1
(('voiced', 'dental-alveolar', 'oral', 'flap'),)	mia	0.08333333333333333
(('voiced', 'dental-alveolar', 'oral', 'flap'), ('voiced', 'dental-alveolar', 'oral', 'flap'))	mia	0.1111111111111111
(('voiceless', 'dental', 'oral', 'stop'), ('voiceless', 'labio-dental', 'oral', 'fricative'))	tia	0.3333333333333333
(('voiceless', 'dental', 'oral', 'stop'), ('voiceless', 'dental', 'oral', 'stop'))	tia	0.16666666666666666
