(('voiceless', 'glottal', 'oral', 'fricative'),)	ria	11	0.09090909090909091
(('voiceless', 'glottal', 'oral', 'fricative'), ('voiceless', 'glottal', 'oral', 'fricative'))	ngia	13	0.07692307692307693
(('voiceless', 'velar', 'oral', 'stop'),)	na	16	0.125
(('voiceless', 'velar', 'oral', 'stop'), ('voiceless', 'velar', 'oral', 'stop'))	na	7	0.14285714285714285
(('voiceless', 'velar', 'oral', 'stop'), ('voiced', 'dental-alveolar', 'oral', 'flap'))	tia	10	0.3
(('voiceless', 'velar', 'oral', 'stop'), ('voiced', 'dental-alveolar', 'oral', 'flap'), ('voiceless', 'velar', 'oral', 'stop'), ('voiced', 'dental-alveolar', 'oral', 'flap'))	tia	1	1.0
(('voiced', 'bilabial', 'nasal', 'stop'),)	tia	7	0.2857142857142857
(('voiced', 'bilabial', 'nasal', 'stop'), ('voiced', 'dental', 'nasal', 'stop'))	ngia	6	0.16666666666666666
(('voiced', 'bilabial', 'nasal', 'stop'),)	hia	7	0.14285714285714285
(('voiced', 'bilabial', 'nasal', 'stop'), ('voiced', 'bilabial', 'nasal', 'stop'))	tia	3	0.3333333333333333
(('voiceless', 'bilabial', 'oral', 'stop'), ('voiceless', 'dental', 'oral', 'stop'))	ria	10	0.2
(('voiceless', 'bilabial', 'oral', 'stop'),)	hia	14	0.07142857142857142
(('voiceless', 'bilabial', 'oral', 'stop'), ('voiceless', 'bilabial', 'oral', 'stop'))	hia	4	0.25
(('voiceless', 'bilabial', 'oral', 'stop'),)	ria	14	0.07142857142857142
(('voiceless', 'bilabial', 'oral', 'stop'), ('voiced', 'dental-alveolar', 'oral', 'flap'))	a	17	0.35294117647058826
(('voiced', 'dental-alveolar', 'oral', 'flap'),)	hia	12	0.16666666666666666
(('voiced', 'dental-alveolar', 'oral', 'flap'), ('voiceless', 'glottal', 'oral', 'fricative'))	na	10	0.2
(('voiced', 'dental-alveolar', 'oral', 'flap'),)	a	12	0.5
(('voiced', 'dental-alveolar', 'oral', 'flap'), ('voiceless', 'dental', 'oral', 'stop'), ('voiceless', 'velar', 'oral', 'stop'))	na	1	1.0
(('voiced', 'dental-alveolar', 'oral', 'flap'),)	ngia	12	0.08333333333333333
(('voiced', 'dental-alveolar', 'oral', 'flap'), ('voiceless', 'glottal', 'oral', 'fricative'))	ina	10	0.1
(('voiced', 'dental-alveolar', 'oral', 'flap'),)	mia	12	0.08333333333333333
(('voiced', 'dental-alveolar', 'oral', 'flap'), ('voiced', 'dental-alveolar', 'oral', 'flap'))	mia	9	0.1111111111111111
(('voiceless', 'dental', 'oral', 'stop'), ('voiceless', 'labio-dental', 'oral', 'fricative'))	tia	6	0.3333333333333333
(('voiceless', 'dental', 'oral', 'stop'), ('voiceless', 'dental', 'oral', 'stop'))	tia	12	0.16666666666666666
(('voiceless', 'dental', 'oral', 'stop'),)	hia	18	0.05555555555555555
(('voiceless', 'velar', 'oral', 'stop'), ('voiceless', 'glottal', 'oral', 'fricative'))	tia	7	0.5714285714285714
(('voiced', 'dental-alveolar', 'oral', 'flap'),)	tia	12	0.16666666666666666
(('voiced', 'bilabial', 'oral', 'approximant'), ('voiceless', 'velar', 'oral', 'stop'))	tia	2	0.5
(('voiceless', 'labio-dental', 'oral', 'fricative'),)	a	8	0.625
(('voiceless', 'labio-dental', 'oral', 'fricative'),)	tia	8	0.375
