('voiceless, glottal, oral, fricative',)	ria	0.0909	1	11
('voiced, bilabial, nasal, stop',)	hia	0.1429	1	7
('voiceless, bilabial, oral, stop', 'voiceless, dental, oral, stop')	ria	0.2	2	10
('voiceless, bilabial, oral, stop',)	hia	0.0714	1	14
('voiceless, bilabial, oral, stop', 'voiceless, bilabial, oral, stop')	hia	0.25	1	4
('voiceless, bilabial, oral, stop',)	ria	0.0714	1	14
('voiced, dental-alveolar, oral, flap',)	hia	0.1667	2	12
('voiced, dental-alveolar, oral, flap',)	mia	0.0833	1	12
('voiced, dental-alveolar, oral, flap', 'voiced, dental-alveolar, oral, flap')	mia	0.1111	1	9
('voiceless, dental, oral, stop',)	hia	0.0556	1	18
('voiceless, glottal, oral, fricative', 'voiced, dental-alveolar, oral, flap')	hia	0.2143	3	14
('voiceless, glottal, oral, fricative', 'voiced, dental-alveolar, oral, flap')	mia	0.0714	1	14
('voiceless, glottal, oral, fricative',)	hia	0.0909	1	11
('voiced, dental, nasal, stop',)	mia	0.5	3	6
('voiceless, velar, oral, stop', 'voiceless, bilabial, oral, stop', 'voiced, dental, nasal, stop')	hia	0.25	1	4
('voiceless, velar, oral, stop', 'voiceless, velar, oral, stop', 'voiceless, glottal, oral, fricative')	ria	1.0	1	1
('voiceless, velar, oral, stop', 'voiceless, velar, oral, stop', 'voiced, dental-alveolar, oral, flap')	hia	0.5	1	2
('voiceless, velar, oral, stop', 'voiceless, velar, oral, stop')	ria	0.2857	2	7
('voiceless, velar, oral, stop', 'voiceless, bilabial, oral, stop')	hia	0.2	1	5
('voiceless, velar, oral, stop', 'voiced, dental-alveolar, oral, flap', 'voiced, velar, nasal, stop')	hia	0.5	1	2
('voiceless, velar, oral, stop', 'voiced, dental-alveolar, oral, flap')	hia	0.1111	1	9
('voiceless, velar, oral, stop', 'voiceless, dental, oral, stop')	hia	0.2222	2	9
('voiceless, velar, oral, stop',)	ria	0.0625	1	16
('voiceless, velar, oral, stop', 'voiced, bilabial, nasal, stop')	hia	0.25	1	4
('voiceless, velar, oral, stop', 'voiceless, labio-dental, oral, fricative', 'voiceless, dental, oral, stop')	hia	0.5	1	2
('voiced, bilabial, nasal, stop', 'voiceless, velar, oral, stop', 'voiced, dental-alveolar, oral, flap')	hia	1.0	1	1
('voiced, bilabial, nasal, stop', 'voiceless, velar, oral, stop', 'voiceless, dental, oral, stop')	ria	0.5	1	2
('voiced, bilabial, nasal, stop', 'voiced, dental, nasal, stop', 'voiceless, velar, oral, stop')	hia	0.5	1	2
