uu	a	17
ai	a	16
ae	a	14
ui	a	14
ii	a	13
au	a	12
aa	a	12
ao	hia	10
oe	a	10
oi	a	10
eu	a	9
aaau	a	9
ee	a	8
aaii	a	8
uiui	a	7
aiai	a	7
aaai	a	7
oo	a	6
uuuu	a	6
aai	a	6
aaae	a	6
au	ria	5
āii	tia	5
āai	a	5
āau	tia	5
ao	a	5
ua	ina	5
uai	na	5
ue	a	5
aaoi	a	5
aua	tia	5
auau	tia	4
āai	na	4
aia	tia	4
iiii	a	4
ua	ia	4
ua	a	4
āui	a	4
oa	ina	4
aaa	tia	4
oo	kia	4
āui	tia	4
iu	a	4
ou	a	4
aaee	a	4
aaaa	ngia	4
aaaaa	tia	4
aauu	a	4
aai	na	3
auaa	tia	3
aaāai	tia	3
iia	tia	3
ii	tia	3
oioi	a	3
ā	ngia	3
āau	ria	3
ōai	tia	3
ōii	tia	3
āea	tia	3
io	a	3
āua	tia	3
aai	tia	3
aaio	tia	3
aaaa	a	3
aaau	ria	3
āi	a	3
aaao	tia	3
aaei	a	3
aaia	ia	3
aaoa	tia	3
aaie	a	3
aaui	a	3
aaoo	hia	3
ai	tia	2
aiai	na	2
ao	na	2
aaai	na	2
au	mia	2
aaai	tia	2
āee	tia	2
auu	tia	2
aee	tia	2
āio	tia	2
ea	ina	2
aee	a	2
aau	tia	2
auau	a	2
āe	tia	2
eeee	a	2
ī	a	2
īaa	tia	2
iii	tia	2
īau	tia	2
īi	tia	2
oou	tia	2
oo	na	2
oooo	na	2
ooi	a	2
ou	hia	2
ouou	a	2
ūee	tia	2
aao	hia	2
aau	ria	2
aaia	tia	2
aaiu	a	2
aa	ina	2
auoe	tia	2
aui	tia	2
auae	a	2
ei	a	2
ii	hia	2
ie	a	2
ōuu	tia	2
ōii	a	2
oo	tia	2
ouu	a	2
ōai	a	2
ōae	a	2
āaaaa	tia	2
āau	a	2
eeee	hia	2
īao	tia	2
uu	hia	2
oo	hia	2
aiee	tia	2
aa	tia	2
āae	tia	2
aaiii	tia	2
āaa	tia	2
ēā	tia	2
īoi	tia	2
oa	ia	2
ōi	tia	2
uua	tia	2
aoao	a	2
ai	hia	2
āai	tia	2
ueue	a	2
aaii	tia	2
aaaai	a	2
āāi	a	2
auee	a	2
īoe	a	2
iiaa	tia	2
uee	tia	2
uui	tia	2
aaae	tia	2
aaauu	tia	2
aaaaia	tia	2
aaaee	a	2
